dataset,q,seed,f1,recall,precision,roc_auc,gray_ratio,llm_call_rate,shortcut_filter_rate,xgb_shortcut_rate,instability,worst_case_recall,prr,ensemble_entropy_mean,model_discrepancy_mean,llm_calls,billed_llm_calls,cache_hits,cache_hit_rate,prompt_tokens,completion_tokens,total_tokens,cost_usd,avg_cost_per_call_usd,billed_prompt_tokens,billed_completion_tokens,billed_total_tokens,billed_cost_usd,billed_avg_cost_per_call_usd,llm_only_latency_ms,llm_only_avg_latency_ms_per_sample,billed_llm_only_latency_ms,billed_llm_only_avg_latency_ms_per_sample,uses_actual_api_usage,base_latency_ms,routing_feature_latency_ms,routing_overhead_ms,mode_wall_latency_ms,total_latency_ms,avg_latency_ms_per_sample,tau,gray_margin,entropy_threshold,discrepancy_threshold,mode
main,0.8,5,0.8807160926250244,0.8082142857142857,0.9675074818298418,0.905761755952381,0.44275,0.0,0.32125,0.32125,0.0176057992174219,0.3539130434782608,0.9290292923592272,0.4433708971414675,0.0896431908087301,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.8923750107642263,1.8727090064203369,1.8727090064203369,3847.268093537715,0.9618170233844286,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
main,0.8,6,0.8719074221867518,0.7803571428571429,0.9877938517179023,0.9043517857142858,0.452,0.0,0.355,0.355,0.0151590130556784,0.0,0.9339022725980402,0.4395189044048598,0.0940487377765955,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.939834001357667,1.838458003476262,1.838458003476262,3847.281301525364,0.961820325381341,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
main,0.8,7,0.8801268080047553,0.7932142857142858,0.9884290164663996,0.9104602678571428,0.43925,0.0,0.349,0.349,0.0151983545813845,0.0,0.9456506551867376,0.4382426560359112,0.0941644284796277,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.914999993867241,1.8385840085102243,1.8385840085102243,3847.256593522908,0.9618141483807268,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
main,0.8,8,0.8668126617559228,0.7775,0.9793072424651372,0.8960169642857143,0.457,0.0,0.35825,0.35825,0.0155039727074049,0.0,0.9333311152515305,0.4563162645115407,0.0995391990415837,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.834375005681068,1.8717500061029568,1.8717500061029568,3847.2091345323142,0.9618022836330784,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
main,0.8,9,0.8829471182412358,0.7960714285714285,0.9911071587372166,0.9149967261904762,0.44775,0.0,0.34775,0.34775,0.0162000523415142,0.0,0.9529614181439,0.44168649763792,0.0940343739773798,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.7865829945076257,1.8953329999931157,1.8953329999931157,3847.184925515031,0.9617962313787576,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,no_llm
main,0.8,0,0.8865024995371228,0.855,0.9204152249134948,0.795917113095238,0.45175,0.11725,0.3345,0.3345,0.0313735448123031,0.7,1.0265007320644215,0.4557748877590871,0.0982351986408694,469,0,469,1.0,830244,3742,833986,0.1267818,0.0002703236673773,0,0,0,0.0,0.0,508024.998432018,127.0062496080045,0.0,0.0,True,3841.50300952053,3.950166996219195,0.0,80.24220900551882,511870.4516085347,127.96761290213368,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,1,0.8778314147790568,0.8442857142857143,0.91415313225058,0.785628125,0.439,0.111,0.328,0.328,0.0317964377002231,0.1762422360248447,1.0073356009070296,0.4448958981791617,0.0946763055519606,444,0,444,1.0,786001,3549,789550,0.1200295499999999,0.0002703368243243,0,0,0,0.0,0.0,429494.30450796353,107.37357612699088,0.0,0.0,True,3841.50300952053,3.877708993968554,0.0,77.27341700228862,433339.685226478,108.3349213066195,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,2,0.8895152198421646,0.8453571428571428,0.9385408406026964,0.8153581845238096,0.443,0.1025,0.3405,0.3405,0.0336557557639204,0.1742424242424242,1.012632327831531,0.4448324672644325,0.09405120957985,410,0,410,1.0,726002,3275,729277,0.1108653,0.0002704031707317,0,0,0,0.0,0.0,413561.5807570539,103.39039518926349,0.0,0.0,True,3841.50300952053,3.9793330070097,0.0,70.45387499965727,417407.06309958146,104.35176577489536,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,3,0.8777464788732394,0.8346428571428571,0.9255445544554456,0.8033687499999999,0.4455,0.10025,0.34525,0.34525,0.0298423322294188,0.133399209486166,0.9970174243714172,0.4396601684427243,0.0938373513534649,401,0,401,1.0,710339,3205,713544,0.10847385,0.0002705083541147,0,0,0,0.0,0.0,378474.12103399984,94.61853025849996,0.0,0.0,True,3841.50300952053,3.829292007139884,0.0,70.08450001012534,382319.4533355275,95.57986333388187,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,4,0.8892226811866316,0.8457142857142858,0.9374505146476644,0.8173700892857143,0.43525,0.09725,0.338,0.338,0.030605347554408,0.1833333333333333,1.0144072948328269,0.4433881721079302,0.0942453325426032,389,0,389,1.0,688262,3104,691366,0.1051017,0.000270184318766,0,0,0,0.0,0.0,384544.5608390037,96.1361402097509,0.0,0.0,True,3841.50300952053,3.99541700608097,0.0,67.97454200568609,388390.05926553026,97.09751481638256,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,5,0.8840526700804682,0.8632142857142857,0.9059220389805096,0.7742177083333334,0.44275,0.1215,0.32125,0.32125,0.0336438965798989,0.5811403508771931,0.9983578480757608,0.4433708971414675,0.0896431908087301,486,0,486,1.0,860337,3877,864214,0.13137675,0.0002703225308641,0,0,0,0.0,0.0,521762.5965010157,130.4406491252539,0.0,0.0,True,3841.50300952053,3.8923750107642263,0.0,83.7150000006659,525607.991885547,131.40199797138675,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,6,0.879045996592845,0.8292857142857143,0.9351590817559404,0.8045922619047619,0.452,0.097,0.355,0.355,0.0330609125996498,0.133399209486166,0.9982860193323292,0.4395189044048598,0.0940487377765955,388,0,388,1.0,687210,3102,690312,0.1049426999999999,0.0002704708762886,0,0,0,0.0,0.0,1070131.8925849772,267.5329731462443,0.0,0.0,True,3841.50300952053,3.939834001357667,0.0,68.3769999886863,1073977.3354284992,268.4943338571248,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,7,0.8812535397394752,0.8335714285714285,0.934721665999199,0.806474255952381,0.43925,0.09025,0.349,0.349,0.0311090298916302,0.133399209486166,0.998514513375071,0.4382426560359112,0.0941644284796277,361,0,361,1.0,638762,2886,641648,0.0975459,0.0002702102493074,0,0,0,0.0,0.0,712396.0121319396,178.0990030329849,0.0,0.0,True,3841.50300952053,3.914999993867241,0.0,109.48108400043566,716241.4301414541,179.06035753536352,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,8,0.8677388836329234,0.8189285714285715,0.9227364185110664,0.7870575892857142,0.457,0.09875,0.35825,0.35825,0.0325393448517796,0.0851449275362318,0.9859497749980932,0.4563162645115407,0.0995391990415837,395,0,395,1.0,699258,3156,702414,0.1067823,0.0002703349367088,0,0,0,0.0,0.0,837875.9104559794,209.46897761399484,0.0,0.0,True,3841.50300952053,3.834375005681068,0.0,68.64995800424367,841721.2478405057,210.43031196012643,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,9,0.8881343142803245,0.8407142857142857,0.9412235105957616,0.824372619047619,0.44775,0.1,0.34775,0.34775,0.0337751671821737,0.1547619047619047,1.011503649078679,0.44168649763792,0.0940343739773798,400,0,400,1.0,707845,3195,711040,0.1080937499999999,0.0002702343749999,0,0,0,0.0,0.0,996238.481034874,249.0596202587185,0.0,0.0,True,3841.50300952053,3.7865829945076257,0.0,69.57141699967906,1000083.7706273892,250.02094265684727,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective
main,0.8,0,0.8727770177838577,0.9114285714285716,0.8372703412073491,0.6124747023809523,0.45175,0.45175,0.0,0.0,0.0676033606028174,0.84,1.0926482873851295,0.4557748877590871,0.0982351986408694,1807,0,1807,1.0,3197402,13651,3211053,0.4878008999999999,0.0002699506917542,0,0,0,0.0,0.0,1904421.8901729253,476.1054725432313,0.0,0.0,True,3841.50300952053,3.950166996219195,0.0,290.9474589978345,1908267.343349442,477.06683583736054,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,1,0.8616492370992628,0.8975,0.8285525881965051,0.5974372023809524,0.439,0.439,0.0,0.0,0.0693711975910756,0.3190909090909091,1.0701189689358888,0.4448958981791617,0.0946763055519606,1756,0,1756,1.0,3106382,13259,3119641,0.4739126999999999,0.0002698819476082,0,0,0,0.0,0.0,1673117.5252518952,418.2793813129738,0.0,0.0,True,3841.50300952053,3.877708993968554,0.0,299.2603750026319,1676962.9059704095,419.2407264926025,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,2,0.8705310656022215,0.8957142857142857,0.8467251856853477,0.6231199404761905,0.443,0.443,0.0,0.0,0.0698651844237366,0.45,1.072099636032757,0.4448324672644325,0.09405120957985,1772,0,1772,1.0,3134349,13351,3147700,0.4781629499999999,0.0002698436512415,0,0,0,0.0,0.0,1754411.4241840795,438.6028560460199,0.0,0.0,True,3841.50300952053,3.9793330070097,0.0,292.0264580025105,1758256.9065266072,439.5642266316518,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,3,0.861718615464095,0.8935714285714286,0.8320585300964416,0.5967241071428572,0.4455,0.4455,0.0,0.0,0.0707600791223759,0.3524844720496894,1.0665626949469744,0.4396601684427243,0.0938373513534649,1782,0,1782,1.0,3151688,13435,3165123,0.4808141999999999,0.0002698171717171,0,0,0,0.0,0.0,1679749.462607986,419.9373656519965,0.0,0.0,True,3841.50300952053,3.829292007139884,0.0,287.87712499615736,1683594.7949095138,420.8986987273785,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,4,0.8699411968177101,0.8982142857142857,0.8433936955063716,0.6146870535714286,0.43525,0.43525,0.0,0.0,0.0719108489960583,0.4629120879120879,1.0765204434152085,0.4433881721079302,0.0942453325426032,1741,0,1741,1.0,3079119,13104,3092223,0.4697302499999999,0.0002698048535324,0,0,0,0.0,0.0,1631741.1281309505,407.9352820327376,0.0,0.0,True,3841.50300952053,3.99541700608097,0.0,279.91537500929553,1635586.626557477,408.89665663936927,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,5,0.8640054127198917,0.9121428571428573,0.820694087403599,0.5750864583333334,0.44275,0.44275,0.0,0.0,0.0691943166355659,0.6733333333333333,1.054946604876083,0.4433708971414675,0.0896431908087301,1771,0,1771,1.0,3132426,13391,3145817,0.4778985,0.0002698466967814,0,0,0,0.0,0.0,1809574.2668900057,452.3935667225014,0.0,0.0,True,3841.50300952053,3.8923750107642263,0.0,290.10258299240377,1813419.662274537,453.3549155686342,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,6,0.8636442591627583,0.8878571428571429,0.8407169428474806,0.6105907738095239,0.452,0.452,0.0,0.0,0.0751400748792098,0.3190909090909091,1.0668005100001905,0.4395189044048598,0.0940487377765955,1808,0,1808,1.0,3197967,13613,3211580,0.4878628499999999,0.0002698356471238,0,0,0,0.0,0.0,4539247.251647051,1134.811812911763,0.0,0.0,True,3841.50300952053,3.939834001357667,0.0,309.91966600413434,4543092.694490573,1135.7731736226433,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,7,0.8646499567847883,0.8932142857142857,0.83785594639866,0.5970916666666667,0.43925,0.43925,0.0,0.0,0.0716491850318485,0.4316770186335403,1.069533101970378,0.4382426560359112,0.0941644284796277,1757,0,1757,1.0,3107735,13216,3120951,0.4740898499999999,0.0002698291690381,0,0,0,0.0,0.0,3652550.007637045,913.1375019092612,0.0,0.0,True,3841.50300952053,3.914999993867241,0.0,287.20966599939857,3656395.425646559,914.0988564116398,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,8,0.8573904002772483,0.8835714285714286,0.8327162571524739,0.6015563988095237,0.457,0.457,0.0,0.0,0.072966276812391,0.4001322751322751,1.0615096278255574,0.4563162645115407,0.0995391990415837,1828,0,1828,1.0,3234037,13788,3247825,0.4933783499999999,0.0002699006291028,0,0,0,0.0,0.0,3502573.1128635523,875.643278215888,0.0,0.0,True,3841.50300952053,3.834375005681068,0.0,302.3022499983199,3506418.4502480784,876.6046125620196,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,9,0.8694900605012964,0.8982142857142857,0.8425460636515912,0.6116946428571428,0.44775,0.44775,0.0,0.0,0.072615926112463,0.45,1.079245085539211,0.44168649763792,0.0940343739773798,1791,0,1791,1.0,3167060,13507,3180567,0.4831632,0.0002697728643216,0,0,0,0.0,0.0,4533585.131098938,1133.3962827747346,0.0,0.0,True,3841.50300952053,3.7865829945076257,0.0,298.29849999805447,4537430.420691453,1134.3576051728633,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_filter
main,0.8,0,0.8858041828613733,0.8546428571428571,0.9193238570879754,0.7932119047619048,0.45175,0.11725,0.3345,0.3345,0.0312164162123728,0.7,1.0260719514745869,0.4557748877590871,0.0982351986408694,469,354,115,0.2452025586353944,830049,3744,833793,0.12675375,0.000270263859275,628276,2828,631104,0.0959381999999999,0.0002710118644067,963216.5079289587,240.80412698223972,828314.3929279468,207.0785982319867,True,3841.50300952053,3.950166996219195,2089806.4602800405,3053022.9682089994,3056868.4213855164,764.2171053463791,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,1,0.8774600816932788,0.8439285714285715,0.9137664346481053,0.7845037202380952,0.439,0.111,0.328,0.328,0.0316556986099317,0.1762422360248447,1.006909486016629,0.4448958981791617,0.0946763055519606,444,341,103,0.2319819819819819,785672,3549,789221,0.1199802,0.0002702256756756,604985,2726,607711,0.09238335,0.000270918914956,983303.5602172022,245.82589005430057,882731.4110062289,220.6828527515572,True,3841.50300952053,3.877708993968554,1968673.841907803,2951977.402125005,2955822.78284352,738.95569571088,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,2,0.889306521330577,0.845,0.938516461721539,0.8150242559523809,0.443,0.1025,0.3405,0.3405,0.0336745515943905,0.1742424242424242,1.0122045152722443,0.4448324672644325,0.09405120957985,410,314,96,0.2341463414634146,725764,3274,729038,0.110829,0.0002703146341463,557384,2506,559890,0.0851111999999999,0.00027105477707,964794.4797929012,241.19861994822537,868262.4571238848,217.0656142809712,True,3841.50300952053,3.9793330070097,1742722.9517480957,2707517.431540997,2711362.913883524,677.840728470881,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,3,0.8777923784494087,0.835,0.925207756232687,0.802903125,0.4455,0.10025,0.34525,0.34525,0.0298603249854142,0.133399209486166,0.9974440471460732,0.4396601684427243,0.0938373513534649,401,313,88,0.2194513715710723,709968,3207,713175,0.1084194,0.0002703725685785,555612,2503,558115,0.0848435999999999,0.0002710658146964,878686.2392990843,219.67155982477107,801437.1423000848,200.3592855750212,True,3841.50300952053,3.829292007139884,1821140.529992921,2699826.7692920053,2703672.101593533,675.9180253983833,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,4,0.8892226811866316,0.8457142857142858,0.9374505146476644,0.8173700892857143,0.43525,0.09725,0.338,0.338,0.0304926125490684,0.1833333333333333,1.0144072948328269,0.4433881721079302,0.0942453325426032,389,294,95,0.2442159383033419,688062,3104,691166,0.1050716999999999,0.0002701071979434,521436,2347,523783,0.0796236,0.0002708285714285,891825.6971728951,222.95642429322376,792458.0125498906,198.11450313747264,True,3841.50300952053,3.99541700608097,1654320.5525351116,2546146.2497080066,2549991.748134533,637.4979370336332,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,5,0.8843338213762811,0.8628571428571429,0.9069069069069068,0.7762721726190478,0.44275,0.1215,0.32125,0.32125,0.0336985142909162,0.5811403508771931,0.9979447914567802,0.4433708971414675,0.0896431908087301,486,379,107,0.2201646090534979,860118,3873,863991,0.1313415,0.00027025,672395,3020,675415,0.1026712499999999,0.0002709003957783,1029892.5969070406,257.47314922676014,908559.4976570428,227.1398744142607,True,3841.50300952053,3.8923750107642263,2235210.497842956,3265103.0947499964,3268948.490134528,817.237122533632,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,6,0.879045996592845,0.8292857142857143,0.9351590817559404,0.8045922619047619,0.452,0.097,0.355,0.355,0.0330609125996498,0.133399209486166,0.9982860193323292,0.4395189044048598,0.0940487377765955,388,307,81,0.2087628865979381,686983,3102,690085,0.1049086499999999,0.0002703831185567,544889,2455,547344,0.08320635,0.000271030456026,1203539.7647201754,300.8849411800439,933248.0055111664,233.3120013777916,True,3841.50300952053,3.939834001357667,1461890.591404823,2665430.356124998,2669275.79896852,667.31894974213,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,7,0.881208687440982,0.8332142857142857,0.9350701402805612,0.806945238095238,0.43925,0.09025,0.349,0.349,0.0313711094671697,0.133399209486166,0.9980867008157844,0.4382426560359112,0.0941644284796277,361,272,89,0.2465373961218836,638620,2884,641504,0.0975233999999999,0.0002701479224376,482517,2172,484689,0.07368075,0.0002708851102941,860023.1775800057,215.00579439500143,702114.4278310239,175.52860695775598,True,3841.50300952053,3.914999993867241,1489184.2347949862,2349207.412374992,2353052.8303845064,588.2632075961266,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,8,0.8677388836329234,0.8189285714285715,0.9227364185110664,0.7870575892857142,0.457,0.09875,0.35825,0.35825,0.0325393448517796,0.0851449275362318,0.9859497749980932,0.4563162645115407,0.0995391990415837,395,307,88,0.2227848101265822,698935,3156,702091,0.1067338499999999,0.000270212278481,544556,2454,547010,0.0831558,0.0002708657980456,908845.0749650656,227.2112687412664,746106.3391271018,186.52658478177543,True,3841.50300952053,3.834375005681068,1741752.138701937,2650597.2136670025,2654442.5510515287,663.6106377628822,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.8,9,0.8883018867924528,0.8407142857142857,0.9416,0.8251683035714286,0.44775,0.1,0.34775,0.34775,0.0336875246056058,0.1547619047619047,1.011503649078679,0.44168649763792,0.0940343739773798,400,312,88,0.22,707639,3194,710833,0.10806225,0.000270155625,553288,2492,555780,0.0844884,0.0002707961538461,1198368.908967066,299.5922272417665,991114.76429709,247.7786910742725,True,3841.50300952053,3.7865829945076257,1492234.1269079335,2690603.0358749996,2694448.325467515,673.6120813668787,0.4100000000000001,0.2798569406098888,0.7042773411592208,1.0,selective_no_graph
main,0.85,0,0.8828263002944062,0.8032142857142858,0.9799564270152504,0.910710119047619,0.4615,0.0,0.33975,0.33975,0.0157725647105381,0.3831521739130434,0.957952248729718,0.4557748877590871,0.0982351986408694,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.9802500104997303,2.0412500016391277,2.0412500016391277,3847.524509532669,0.9618811273831672,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,1,0.8672566371681416,0.7875,0.9649890590809628,0.8918924107142858,0.45175,0.0,0.337,0.337,0.0156770622019095,0.0,0.9340236686390532,0.4448958981791617,0.0946763055519606,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.832334012258798,1.9404579943511635,1.9404579943511635,3847.27580152714,0.961818950381785,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,2,0.8793650793650793,0.7914285714285715,0.9892857142857144,0.9114522321428572,0.454,0.0,0.34675,0.34675,0.0160121187234228,0.0,0.941034235998644,0.4448324672644325,0.09405120957985,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.954625004553236,1.893458000267856,1.893458000267856,3847.3510925253513,0.9618377731313378,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,3,0.8759383642828922,0.7917857142857143,0.980106100795756,0.9067898809523808,0.45525,0.0,0.3515,0.3515,0.0160604976886315,0.0,0.9403432709489326,0.4396601684427243,0.0938373513534649,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.941290997317992,1.9707500032382088,1.9707500032382088,3847.4150505210864,0.9618537626302716,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,4,0.8830501777953378,0.7982142857142858,0.9880636604774536,0.9124233630952382,0.4475,0.0,0.3455,0.3455,0.0151082748627135,0.0,0.9533756431598064,0.4433881721079302,0.0942453325426032,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,4.114750001463108,2.020209009060636,2.020209009060636,3847.637968531054,0.9619094921327634,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,5,0.8807160926250244,0.8082142857142857,0.9675074818298418,0.905761755952381,0.4535,0.0,0.32775,0.32775,0.0176057992174219,0.3539130434782608,0.9290292923592272,0.4433708971414675,0.0896431908087301,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,4.044417000841349,1.95483400602825,1.95483400602825,3847.5022605274,0.96187556513185,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,6,0.8719074221867518,0.7803571428571429,0.9877938517179023,0.9043517857142858,0.46075,0.0,0.3595,0.3595,0.0151590130556784,0.0,0.9339022725980402,0.4395189044048598,0.0940487377765955,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.812832990661263,1.9082499929936605,1.9082499929936605,3847.224092504185,0.9618060231260462,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,7,0.8801268080047553,0.7932142857142858,0.9884290164663996,0.9104602678571428,0.44875,0.0,0.35625,0.35625,0.0151983545813845,0.0,0.9456506551867376,0.4382426560359112,0.0941644284796277,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,4.024708003271371,1.9063750078203157,1.9063750078203157,3847.434092531622,0.9618585231329054,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,8,0.8668126617559228,0.7775,0.9793072424651372,0.8960169642857143,0.469,0.0,0.36525,0.36525,0.0155039727074049,0.0,0.9333311152515305,0.4563162645115407,0.0995391990415837,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,3.8399170007323846,1.91162500414066,1.91162500414066,3847.2545515254033,0.9618136378813508,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,9,0.8829471182412358,0.7960714285714285,0.9911071587372166,0.9149967261904762,0.4585,0.0,0.354,0.354,0.0162000523415142,0.0,0.9529614181439,0.44168649763792,0.0940343739773798,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,3841.50300952053,4.077417004737072,1.8795409996528176,1.8795409996528176,3847.45996752492,0.96186499188123,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,no_llm
main,0.85,0,0.8863426353723896,0.8564285714285714,0.9184220605132132,0.7918312500000001,0.4615,0.12175,0.33975,0.33975,0.0321080224581258,0.7,1.0282158544237607,0.4557748877590871,0.0982351986408694,487,0,487,1.0,862084,3884,865968,0.131643,0.0002703141683778,0,0,0,0.0,0.0,528149.4688900203,132.03736722250508,0.0,0.0,True,3841.50300952053,3.9802500104997303,0.0,83.14270799746737,531994.9521495514,132.99873803738785,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,selective
main,0.85,1,0.8781754125718524,0.8457142857142858,0.9132279213266488,0.784357738095238,0.45175,0.11475,0.337,0.337,0.0321340850173227,0.1762422360248447,1.009040060468632,0.4448958981791617,0.0946763055519606,459,0,459,1.0,812550,3666,816216,0.1240820999999999,0.000270331372549,0,0,0,0.0,0.0,443087.5320089617,110.77188300224044,0.0,0.0,True,3841.50300952053,3.832334012258798,0.0,78.21137500286568,446932.8673524945,111.73321683812362,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,selective
main,0.85,2,0.8895555972248266,0.8471428571428572,0.9364390051322542,0.8113840773809524,0.454,0.10725,0.34675,0.34675,0.0342149228775445,0.1742424242424242,1.0147713906279645,0.4448324672644325,0.09405120957985,429,0,429,1.0,759563,3424,762987,0.1159888499999999,0.0002703702797202,0,0,0,0.0,0.0,431878.8789630525,107.96971974076313,0.0,0.0,True,3841.50300952053,3.954625004553236,0.0,73.51587500306778,435724.3365975776,108.9310841493944,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,selective
main,0.85,3,0.8772258669165885,0.8357142857142857,0.9230769230769232,0.7982238095238094,0.45525,0.10375,0.3515,0.3515,0.030410262859455,0.133399209486166,0.9982972926953856,0.4396601684427243,0.0938373513534649,415,0,415,1.0,735133,3317,738450,0.11226015,0.0002705063855421,0,0,0,0.0,0.0,390865.5828669944,97.7163957167486,0.0,0.0,True,3841.50300952053,3.941290997317992,0.0,70.52462499996182,394711.0271675122,98.67775679187804,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,selective
main,0.85,4,0.8898050974512743,0.8478571428571429,0.9361198738170348,0.8146013392857143,0.4475,0.102,0.3455,0.3455,0.0313187246850161,0.1833333333333333,1.0169775835866262,0.4433881721079302,0.0942453325426032,408,0,408,1.0,722026,3255,725281,0.1102568999999999,0.0002702375,0,0,0,0.0,0.0,401397.2673810058,100.34931684525144,0.0,0.0,True,3841.50300952053,4.114750001463108,0.0,70.16687499708496,405242.8851405278,101.31072128513196,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,selective
main,0.85,5,0.8844679686074101,0.8653571428571428,0.904441955953714,0.7720074404761905,0.4535,0.12575,0.32775,0.32775,0.0341530311304821,0.5811403508771931,1.0008361877896432,0.4433708971414675,0.0896431908087301,503,0,503,1.0,890490,4012,894502,0.1359806999999999,0.000270339363817,0,0,0,0.0,0.0,549110.9814580232,137.2777453645058,0.0,0.0,True,3841.50300952053,4.044417000841349,0.0,85.73941599752288,552956.5288845446,138.23913222113617,0.4100000000000001,0.2898104448821513,0.7012762304143376,1.0,selective
